128
1.230000000000000249e+01 -7.101408311032397336e+00 0.000000000000000000e+00
1.475999999999999801e+01 -7.101408311032396448e+00 0.000000000000000000e+00
8.609999999999999432e+00 -4.970985817722677780e+00 0.000000000000000000e+00
1.106999999999999851e+01 -4.970985817722678668e+00 0.000000000000000000e+00
1.010594594594594753e+01 -6.717548402327942370e+00 3.339999999999999858e+00
1.107000000000000028e+01 -6.391267479929156892e+00 0.000000000000000000e+00
1.353000000000000114e+01 -4.970985817722678668e+00 0.000000000000000000e+00
1.253270270270270359e+01 -7.120601306467618130e+00 3.339999999999999858e+00
1.352999999999999936e+01 -6.391267479929156892e+00 0.000000000000000000e+00
1.598999999999999844e+01 -4.970985817722679556e+00 0.000000000000000000e+00
1.599000000000000199e+01 -6.391267479929156892e+00 0.000000000000000000e+00
1.844999999999999574e+01 -4.970985817722677780e+00 0.000000000000000000e+00
4.919999999999999041e+00 -2.840563324412958668e+00 0.000000000000000000e+00
7.379999999999999893e+00 -2.840563324412959556e+00 0.000000000000000000e+00
6.814864864864865091e+00 -4.011336045961542141e+00 3.339999999999999858e+00
7.380000000000000782e+00 -4.260844986619438224e+00 0.000000000000000000e+00
9.839999999999999858e+00 -2.840563324412958224e+00 0.000000000000000000e+00
9.241621621621622040e+00 -4.414388950101218789e+00 3.339999999999999858e+00
9.839999999999999858e+00 -4.260844986619437336e+00 0.000000000000000000e+00
1.230000000000000071e+01 -2.840563324412958668e+00 0.000000000000000000e+00
9.008918918918920937e+00 -5.815477616872475330e+00 3.339999999999999858e+00
1.166837837837837988e+01 -4.817441854240894550e+00 3.339999999999999858e+00
1.230000000000000071e+01 -4.260844986619438224e+00 0.000000000000000000e+00
1.476000000000000156e+01 -2.840563324412959556e+00 0.000000000000000000e+00
1.143567567567567700e+01 -6.218530521012151091e+00 3.339999999999999858e+00
1.409513513513513594e+01 -5.220494758380571199e+00 3.339999999999999858e+00
1.475999999999999979e+01 -4.260844986619437336e+00 0.000000000000000000e+00
1.722000000000000242e+01 -2.840563324412958668e+00 0.000000000000000000e+00
1.386243243243243484e+01 -6.621583425151826852e+00 3.339999999999999858e+00
1.652189189189189733e+01 -5.623547662520246959e+00 3.339999999999999858e+00
1.722000000000000242e+01 -4.260844986619437336e+00 0.000000000000000000e+00
1.967999999999999616e+01 -2.840563324412958224e+00 0.000000000000000000e+00
1.967999999999999972e+01 -4.260844986619437336e+00 0.000000000000000000e+00
2.214000000000000057e+01 -2.840563324412958224e+00 0.000000000000000000e+00
1.229999999999999760e+00 -7.101408311032396670e-01 0.000000000000000000e+00
3.689999999999999947e+00 -7.101408311032396670e-01 0.000000000000000000e+00
3.523783783783783985e+00 -1.305123689595142800e+00 3.339999999999999858e+00
3.690000000000000391e+00 -2.130422493309719112e+00 0.000000000000000000e+00
6.150000000000000355e+00 -7.101408311032400000e-01 0.000000000000000000e+00
5.950540540540541379e+00 -1.708176593734818560e+00 3.339999999999999858e+00
6.150000000000000355e+00 -2.130422493309719112e+00 0.000000000000000000e+00
8.610000000000001208e+00 -7.101408311032400000e-01 0.000000000000000000e+00
5.717837837837838499e+00 -3.109265260506075546e+00 3.339999999999999858e+00
8.377297297297296552e+00 -2.111229497874495653e+00 3.339999999999999858e+00
8.610000000000001208e+00 -2.130422493309718668e+00 0.000000000000000000e+00
1.107000000000000028e+01 -7.101408311032400000e-01 0.000000000000000000e+00
8.144594594594595449e+00 -3.512318164645752194e+00 3.339999999999999858e+00
1.080405405405405617e+01 -2.514282402014170970e+00 3.339999999999999858e+00
1.107000000000000028e+01 -2.130422493309720000e+00 0.000000000000000000e+00
1.353000000000000291e+01 -7.101408311032400000e-01 0.000000000000000000e+00
1.057135135135135151e+01 -3.915371068785427067e+00 3.339999999999999858e+00
1.323081081081081223e+01 -2.917335306153847174e+00 3.339999999999999858e+00
1.352999999999999936e+01 -2.130422493309719112e+00 0.000000000000000000e+00
1.599000000000000554e+01 -7.101408311032404441e-01 0.000000000000000000e+00
1.299810810810810935e+01 -4.318423972925103271e+00 3.339999999999999858e+00
1.565756756756757007e+01 -3.320388210293523823e+00 3.339999999999999858e+00
1.598999999999999844e+01 -2.130422493309719556e+00 0.000000000000000000e+00
1.845000000000000284e+01 -7.101408311032404441e-01 0.000000000000000000e+00
1.542486486486486896e+01 -4.721476877064780808e+00 3.339999999999999858e+00
1.808432432432432435e+01 -3.723441114433200028e+00 3.339999999999999858e+00
1.845000000000000284e+01 -2.130422493309717780e+00 0.000000000000000000e+00
2.091000000000000014e+01 -7.101408311032395559e-01 0.000000000000000000e+00
1.785162162162162502e+01 -5.124529781204456569e+00 3.339999999999999858e+00
2.051108108108108041e+01 -4.126494018572875788e+00 3.339999999999999858e+00
2.091000000000000369e+01 -2.130422493309718668e+00 0.000000000000000000e+00
2.337000000000000099e+01 -7.101408311032395559e-01 0.000000000000000000e+00
2.337000000000000455e+01 -2.130422493309719556e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.339999999999999858e+00
2.659459459459459829e+00 9.980357626315804476e-01 3.339999999999999858e+00
2.459999999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.920000000000000817e+00 1.420281662206479112e+00 0.000000000000000000e+00
2.426756756756756950e+00 -4.030529041396762047e-01 3.339999999999999858e+00
5.086216216216216779e+00 5.949828584919041319e-01 3.339999999999999858e+00
4.919999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380000000000001670e+00 1.420281662206479556e+00 0.000000000000000000e+00
4.853513513513513900e+00 -8.061058082793524093e-01 3.339999999999999858e+00
7.512972972972972840e+00 1.919299543522279272e-01 3.339999999999999858e+00
7.380000000000000782e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.840000000000001634e+00 1.420281662206479778e+00 0.000000000000000000e+00
7.280270270270271737e+00 -1.209158712419028170e+00 3.339999999999999858e+00
9.939729729729728902e+00 -2.111229497874478334e-01 3.339999999999999858e+00
9.839999999999999858e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000071e+01 1.420281662206479112e+00 0.000000000000000000e+00
9.707027027027027799e+00 -1.612211616558704819e+00 3.339999999999999858e+00
1.236648648648649029e+01 -6.141758539271240380e-01 3.339999999999999858e+00
1.230000000000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.476000000000000156e+01 1.420281662206478668e+00 0.000000000000000000e+00
1.213378378378378386e+01 -2.015264520698381467e+00 3.339999999999999858e+00
1.479324324324324635e+01 -1.017228758066800243e+00 3.339999999999999858e+00
1.476000000000000156e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.722000000000000597e+01 1.420281662206479112e+00 0.000000000000000000e+00
1.456054054054054347e+01 -2.418317424838056340e+00 3.339999999999999858e+00
1.722000000000000597e+01 -1.420281662206477336e+00 3.339999999999999858e+00
1.722000000000000242e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.967999999999999972e+01 1.420281662206479112e+00 0.000000000000000000e+00
1.698729729729729954e+01 -2.821370328977732989e+00 3.339999999999999858e+00
1.964675675675675848e+01 -1.823334566346153984e+00 3.339999999999999858e+00
1.967999999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.941405405405405560e+01 -3.224423233117409637e+00 3.339999999999999858e+00
2.207351351351351809e+01 -2.226387470485827969e+00 3.339999999999999858e+00
2.214000000000000057e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.184081081081081166e+01 -3.627476137257085398e+00 3.339999999999999858e+00
2.450027027027027060e+01 -2.629440374625505505e+00 3.339999999999999858e+00
3.989189189189190632e+00 1.497053643947370949e+00 3.339999999999999858e+00
6.648648648648648241e+00 2.495089406578950619e+00 3.339999999999999858e+00
6.150000000000001243e+00 2.130422493309718668e+00 0.000000000000000000e+00
8.610000000000001208e+00 3.550704155516197780e+00 0.000000000000000000e+00
6.415945945945948026e+00 1.094000739807694300e+00 3.339999999999999858e+00
9.075405405405405190e+00 2.092036502439275303e+00 3.339999999999999858e+00
8.610000000000001208e+00 2.130422493309718668e+00 0.000000000000000000e+00
1.107000000000000028e+01 3.550704155516197780e+00 0.000000000000000000e+00
8.842702702702704087e+00 6.909478356680183175e-01 3.339999999999999858e+00
1.150216216216216480e+01 1.688983598299598654e+00 3.339999999999999858e+00
1.107000000000000206e+01 2.130422493309718668e+00 0.000000000000000000e+00
1.353000000000000469e+01 3.550704155516197780e+00 0.000000000000000000e+00
1.126945945945946193e+01 2.878949315283416688e-01 3.339999999999999858e+00
1.392891891891892087e+01 1.285930694159922005e+00 3.339999999999999858e+00
1.353000000000000291e+01 2.130422493309718224e+00 0.000000000000000000e+00
1.599000000000000554e+01 3.550704155516198668e+00 0.000000000000000000e+00
1.369621621621621799e+01 -1.151579726113340918e-01 3.339999999999999858e+00
1.635567567567567693e+01 8.828777900202462448e-01 3.339999999999999858e+00
1.599000000000000199e+01 2.130422493309718668e+00 0.000000000000000000e+00
1.612297297297297760e+01 -5.182108767510111846e-01 3.339999999999999858e+00
1.878243243243243654e+01 4.798248858805704842e-01 3.339999999999999858e+00
1.845000000000000284e+01 2.130422493309717780e+00 0.000000000000000000e+00
1.854972972972973366e+01 -9.212637808906860570e-01 3.339999999999999858e+00
2.120918918918918905e+01 7.677198174089294724e-02 3.339999999999999858e+00
2.097648648648648617e+01 -1.324316685030362706e+00 3.339999999999999858e+00
2.340324324324324579e+01 -1.727369589170038466e+00 3.339999999999999858e+00
7.978378378378381264e+00 2.994107287894741898e+00 3.339999999999999858e+00
1.063783783783783932e+01 3.992143050526321790e+00 3.339999999999999858e+00
9.840000000000003411e+00 4.260844986619438224e+00 0.000000000000000000e+00
1.230000000000000071e+01 5.681126648825917336e+00 0.000000000000000000e+00
1.040513513513513466e+01 2.591054383755064361e+00 3.339999999999999858e+00
1.306459459459459715e+01 3.589090146386646030e+00 3.339999999999999858e+00
1.230000000000000249e+01 4.260844986619437336e+00 0.000000000000000000e+00
1.283189189189189605e+01 2.188001479615388600e+00 3.339999999999999858e+00
1.549135135135135499e+01 3.186037242246969381e+00 3.339999999999999858e+00
1.476000000000000334e+01 4.260844986619437336e+00 0.000000000000000000e+00
1.525864864864865211e+01 1.784948575475712396e+00 3.339999999999999858e+00
1.791810810810810750e+01 2.782984338107292288e+00 3.339999999999999858e+00
1.768540540540540817e+01 1.381895671336036635e+00 3.339999999999999858e+00
2.011216216216216779e+01 9.788427671963599863e-01 3.339999999999999858e+00
1.196756756756756701e+01 4.491160931842111737e+00 3.339999999999999858e+00
1.462702702702702950e+01 5.489196694473692517e+00 3.339999999999999858e+00
1.439432432432432485e+01 4.088108027702435976e+00 3.339999999999999858e+00
1.682108108108108269e+01 3.685055123562760215e+00 3.339999999999999858e+00
