432
      14.26800000       7.13400000       7.13400000 
      15.15975000       8.02575000       8.02575000 
      16.05150000       8.91750000       7.13400000 
      16.94325000       9.80925000       8.02575000 
       8.91750000       0.00000000       8.91750000 
       9.80925000       0.89175000       9.80925000 
      10.70100000       1.78350000       8.91750000 
      11.59275000       2.67525000       9.80925000 
      12.48450000       3.56700000       8.91750000 
      13.37625000       4.45875000       9.80925000 
      14.26800000       5.35050000       8.91750000 
      15.15975000       6.24225000       9.80925000 
      16.05150000       7.13400000       8.91750000 
      16.94325000       8.02575000       9.80925000 
      17.83500000       8.91750000       8.91750000 
      18.72675000       9.80925000       9.80925000 
       0.00000000       1.78350000       1.78350000 
       0.89175000       2.67525000       2.67525000 
       1.78350000       3.56700000       1.78350000 
       2.67525000       4.45875000       2.67525000 
       3.56700000       5.35050000       1.78350000 
       4.45875000       6.24225000       2.67525000 
       5.35050000       7.13400000       1.78350000 
       6.24225000       8.02575000       2.67525000 
       7.13400000       8.91750000       1.78350000 
       8.02575000       9.80925000       2.67525000 
       8.91750000      10.70100000       1.78350000 
       9.80925000      11.59275000       2.67525000 
       1.78350000       1.78350000       3.56700000 
       2.67525000       2.67525000       4.45875000 
       3.56700000       3.56700000       3.56700000 
       4.45875000       4.45875000       4.45875000 
       5.35050000       5.35050000       3.56700000 
       6.24225000       6.24225000       4.45875000 
       7.13400000       7.13400000       3.56700000 
       8.02575000       8.02575000       4.45875000 
       8.91750000       8.91750000       3.56700000 
       9.80925000       9.80925000       4.45875000 
      10.70100000      10.70100000       3.56700000 
      11.59275000      11.59275000       4.45875000 
       3.56700000       1.78350000       5.35050000 
       4.45875000       2.67525000       6.24225000 
       5.35050000       3.56700000       5.35050000 
       6.24225000       4.45875000       6.24225000 
       7.13400000       5.35050000       5.35050000 
       8.02575000       6.24225000       6.24225000 
       8.91750000       7.13400000       5.35050000 
       9.80925000       8.02575000       6.24225000 
      10.70100000       8.91750000       5.35050000 
      11.59275000       9.80925000       6.24225000 
      12.48450000      10.70100000       5.35050000 
      13.37625000      11.59275000       6.24225000 
       5.35050000       1.78350000       7.13400000 
       6.24225000       2.67525000       8.02575000 
       7.13400000       3.56700000       7.13400000 
       8.02575000       4.45875000       8.02575000 
       8.91750000       5.35050000       7.13400000 
       9.80925000       6.24225000       8.02575000 
      10.70100000       7.13400000       7.13400000 
      11.59275000       8.02575000       8.02575000 
      12.48450000       8.91750000       7.13400000 
      13.37625000       9.80925000       8.02575000 
      14.26800000      10.70100000       7.13400000 
      15.15975000      11.59275000       8.02575000 
       7.13400000       1.78350000       8.91750000 
       8.02575000       2.67525000       9.80925000 
       8.91750000       3.56700000       8.91750000 
       9.80925000       4.45875000       9.80925000 
      10.70100000       5.35050000       8.91750000 
      11.59275000       6.24225000       9.80925000 
      12.48450000       7.13400000       8.91750000 
      13.37625000       8.02575000       9.80925000 
      14.26800000       8.91750000       8.91750000 
      15.15975000       9.80925000       9.80925000 
      16.05150000      10.70100000       8.91750000 
      16.94325000      11.59275000       9.80925000 
       8.91750000       1.78350000      10.70100000 
       9.80925000       2.67525000      11.59275000 
      10.70100000       3.56700000      10.70100000 
      11.59275000       4.45875000      11.59275000 
      12.48450000       5.35050000      10.70100000 
      13.37625000       6.24225000      11.59275000 
      14.26800000       7.13400000      10.70100000 
      15.15975000       8.02575000      11.59275000 
      16.05150000       8.91750000      10.70100000 
      16.94325000       9.80925000      11.59275000 
      17.83500000      10.70100000      10.70100000 
      18.72675000      11.59275000      11.59275000 
       0.00000000       3.56700000       3.56700000 
       0.89175000       4.45875000       4.45875000 
       1.78350000       5.35050000       3.56700000 
       2.67525000       6.24225000       4.45875000 
       3.56700000       7.13400000       3.56700000 
       4.45875000       8.02575000       4.45875000 
       5.35050000       8.91750000       3.56700000 
       6.24225000       9.80925000       4.45875000 
       7.13400000      10.70100000       3.56700000 
       8.02575000      11.59275000       4.45875000 
       8.91750000      12.48450000       3.56700000 
       9.80925000      13.37625000       4.45875000 
       1.78350000       3.56700000       5.35050000 
       2.67525000       4.45875000       6.24225000 
       3.56700000       5.35050000       5.35050000 
       4.45875000       6.24225000       6.24225000 
       5.35050000       7.13400000       5.35050000 
       6.24225000       8.02575000       6.24225000 
       7.13400000       8.91750000       5.35050000 
       8.02575000       9.80925000       6.24225000 
       8.91750000      10.70100000       5.35050000 
       9.80925000      11.59275000       6.24225000 
      10.70100000      12.48450000       5.35050000 
      11.59275000      13.37625000       6.24225000 
       3.56700000       3.56700000       7.13400000 
       4.45875000       4.45875000       8.02575000 
       5.35050000       5.35050000       7.13400000 
       6.24225000       6.24225000       8.02575000 
       7.13400000       7.13400000       7.13400000 
       8.02575000       8.02575000       8.02575000 
       8.91750000       8.91750000       7.13400000 
       9.80925000       9.80925000       8.02575000 
      10.70100000      10.70100000       7.13400000 
      11.59275000      11.59275000       8.02575000 
      12.48450000      12.48450000       7.13400000 
      13.37625000      13.37625000       8.02575000 
       5.35050000       3.56700000       8.91750000 
       6.24225000       4.45875000       9.80925000 
       7.13400000       5.35050000       8.91750000 
       8.02575000       6.24225000       9.80925000 
       8.91750000       7.13400000       8.91750000 
       9.80925000       8.02575000       9.80925000 
      10.70100000       8.91750000       8.91750000 
      11.59275000       9.80925000       9.80925000 
      12.48450000      10.70100000       8.91750000 
      13.37625000      11.59275000       9.80925000 
      14.26800000      12.48450000       8.91750000 
      15.15975000      13.37625000       9.80925000 
       7.13400000       3.56700000      10.70100000 
       8.02575000       4.45875000      11.59275000 
       8.91750000       5.35050000      10.70100000 
       9.80925000       6.24225000      11.59275000 
      10.70100000       7.13400000      10.70100000 
      11.59275000       8.02575000      11.59275000 
      12.48450000       8.91750000      10.70100000 
      13.37625000       9.80925000      11.59275000 
      14.26800000      10.70100000      10.70100000 
      15.15975000      11.59275000      11.59275000 
      16.05150000      12.48450000      10.70100000 
      16.94325000      13.37625000      11.59275000 
       8.91750000       3.56700000      12.48450000 
       9.80925000       4.45875000      13.37625000 
      10.70100000       5.35050000      12.48450000 
      11.59275000       6.24225000      13.37625000 
      12.48450000       7.13400000      12.48450000 
      13.37625000       8.02575000      13.37625000 
      14.26800000       8.91750000      12.48450000 
      15.15975000       9.80925000      13.37625000 
      16.05150000      10.70100000      12.48450000 
      16.94325000      11.59275000      13.37625000 
      17.83500000      12.48450000      12.48450000 
      18.72675000      13.37625000      13.37625000 
       0.00000000       5.35050000       5.35050000 
       0.89175000       6.24225000       6.24225000 
       1.78350000       7.13400000       5.35050000 
       2.67525000       8.02575000       6.24225000 
       3.56700000       8.91750000       5.35050000 
       4.45875000       9.80925000       6.24225000 
       5.35050000      10.70100000       5.35050000 
       6.24225000      11.59275000       6.24225000 
       7.13400000      12.48450000       5.35050000 
       8.02575000      13.37625000       6.24225000 
       8.91750000      14.26800000       5.35050000 
       9.80925000      15.15975000       6.24225000 
       1.78350000       5.35050000       7.13400000 
       2.67525000       6.24225000       8.02575000 
       3.56700000       7.13400000       7.13400000 
       4.45875000       8.02575000       8.02575000 
       5.35050000       8.91750000       7.13400000 
       6.24225000       9.80925000       8.02575000 
       7.13400000      10.70100000       7.13400000 
       8.02575000      11.59275000       8.02575000 
       8.91750000      12.48450000       7.13400000 
       9.80925000      13.37625000       8.02575000 
      10.70100000      14.26800000       7.13400000 
      11.59275000      15.15975000       8.02575000 
       3.56700000       5.35050000       8.91750000 
       4.45875000       6.24225000       9.80925000 
       5.35050000       7.13400000       8.91750000 
       6.24225000       8.02575000       9.80925000 
       7.13400000       8.91750000       8.91750000 
       8.02575000       9.80925000       9.80925000 
       8.91750000      10.70100000       8.91750000 
       9.80925000      11.59275000       9.80925000 
      10.70100000      12.48450000       8.91750000 
      11.59275000      13.37625000       9.80925000 
      12.48450000      14.26800000       8.91750000 
      13.37625000      15.15975000       9.80925000 
       5.35050000       5.35050000      10.70100000 
       6.24225000       6.24225000      11.59275000 
       7.13400000       7.13400000      10.70100000 
       8.02575000       8.02575000      11.59275000 
       8.91750000       8.91750000      10.70100000 
       9.80925000       9.80925000      11.59275000 
      10.70100000      10.70100000      10.70100000 
      11.59275000      11.59275000      11.59275000 
      12.48450000      12.48450000      10.70100000 
      13.37625000      13.37625000      11.59275000 
      14.26800000      14.26800000      10.70100000 
      15.15975000      15.15975000      11.59275000 
       7.13400000       5.35050000      12.48450000 
       8.02575000       6.24225000      13.37625000 
       8.91750000       7.13400000      12.48450000 
       9.80925000       8.02575000      13.37625000 
      10.70100000       8.91750000      12.48450000 
      11.59275000       9.80925000      13.37625000 
      12.48450000      10.70100000      12.48450000 
      13.37625000      11.59275000      13.37625000 
      14.26800000      12.48450000      12.48450000 
      15.15975000      13.37625000      13.37625000 
      16.05150000      14.26800000      12.48450000 
      16.94325000      15.15975000      13.37625000 
       8.91750000       5.35050000      14.26800000 
       9.80925000       6.24225000      15.15975000 
      10.70100000       7.13400000      14.26800000 
      11.59275000       8.02575000      15.15975000 
      12.48450000       8.91750000      14.26800000 
      13.37625000       9.80925000      15.15975000 
      14.26800000      10.70100000      14.26800000 
      15.15975000      11.59275000      15.15975000 
      16.05150000      12.48450000      14.26800000 
      16.94325000      13.37625000      15.15975000 
      17.83500000      14.26800000      14.26800000 
      18.72675000      15.15975000      15.15975000 
       0.00000000       7.13400000       7.13400000 
       0.89175000       8.02575000       8.02575000 
       1.78350000       8.91750000       7.13400000 
       2.67525000       9.80925000       8.02575000 
       3.56700000      10.70100000       7.13400000 
       4.45875000      11.59275000       8.02575000 
       5.35050000      12.48450000       7.13400000 
       6.24225000      13.37625000       8.02575000 
       7.13400000      14.26800000       7.13400000 
       8.02575000      15.15975000       8.02575000 
       8.91750000      16.05150000       7.13400000 
       9.80925000      16.94325000       8.02575000 
       1.78350000       7.13400000       8.91750000 
       2.67525000       8.02575000       9.80925000 
       3.56700000       8.91750000       8.91750000 
       4.45875000       9.80925000       9.80925000 
       5.35050000      10.70100000       8.91750000 
       6.24225000      11.59275000       9.80925000 
       7.13400000      12.48450000       8.91750000 
       8.02575000      13.37625000       9.80925000 
       8.91750000      14.26800000       8.91750000 
       9.80925000      15.15975000       9.80925000 
      10.70100000      16.05150000       8.91750000 
      11.59275000      16.94325000       9.80925000 
       3.56700000       7.13400000      10.70100000 
       4.45875000       8.02575000      11.59275000 
       5.35050000       8.91750000      10.70100000 
       6.24225000       9.80925000      11.59275000 
       7.13400000      10.70100000      10.70100000 
       8.02575000      11.59275000      11.59275000 
       8.91750000      12.48450000      10.70100000 
       9.80925000      13.37625000      11.59275000 
      10.70100000      14.26800000      10.70100000 
      11.59275000      15.15975000      11.59275000 
      12.48450000      16.05150000      10.70100000 
      13.37625000      16.94325000      11.59275000 
       5.35050000       7.13400000      12.48450000 
       6.24225000       8.02575000      13.37625000 
       7.13400000       8.91750000      12.48450000 
       8.02575000       9.80925000      13.37625000 
       8.91750000      10.70100000      12.48450000 
       9.80925000      11.59275000      13.37625000 
      10.70100000      12.48450000      12.48450000 
      11.59275000      13.37625000      13.37625000 
      12.48450000      14.26800000      12.48450000 
      13.37625000      15.15975000      13.37625000 
      14.26800000      16.05150000      12.48450000 
      15.15975000      16.94325000      13.37625000 
       7.13400000       7.13400000      14.26800000 
       8.02575000       8.02575000      15.15975000 
       8.91750000       8.91750000      14.26800000 
       9.80925000       9.80925000      15.15975000 
      10.70100000      10.70100000      14.26800000 
      11.59275000      11.59275000      15.15975000 
      12.48450000      12.48450000      14.26800000 
      13.37625000      13.37625000      15.15975000 
      14.26800000      14.26800000      14.26800000 
      15.15975000      15.15975000      15.15975000 
      16.05150000      16.05150000      14.26800000 
      16.94325000      16.94325000      15.15975000 
       8.91750000       7.13400000      16.05150000 
       9.80925000       8.02575000      16.94325000 
      10.70100000       8.91750000      16.05150000 
      11.59275000       9.80925000      16.94325000 
      12.48450000      10.70100000      16.05150000 
      13.37625000      11.59275000      16.94325000 
      14.26800000      12.48450000      16.05150000 
      15.15975000      13.37625000      16.94325000 
      16.05150000      14.26800000      16.05150000 
      16.94325000      15.15975000      16.94325000 
      17.83500000      16.05150000      16.05150000 
      18.72675000      16.94325000      16.94325000 
       0.00000000       8.91750000       8.91750000 
       0.89175000       9.80925000       9.80925000 
       1.78350000      10.70100000       8.91750000 
       2.67525000      11.59275000       9.80925000 
       3.56700000      12.48450000       8.91750000 
       4.45875000      13.37625000       9.80925000 
       5.35050000      14.26800000       8.91750000 
       6.24225000      15.15975000       9.80925000 
       7.13400000      16.05150000       8.91750000 
       8.02575000      16.94325000       9.80925000 
       8.91750000      17.83500000       8.91750000 
       9.80925000      18.72675000       9.80925000 
       1.78350000       8.91750000      10.70100000 
       2.67525000       9.80925000      11.59275000 
       3.56700000      10.70100000      10.70100000 
       4.45875000      11.59275000      11.59275000 
       5.35050000      12.48450000      10.70100000 
       6.24225000      13.37625000      11.59275000 
       7.13400000      14.26800000      10.70100000 
       8.02575000      15.15975000      11.59275000 
       8.91750000      16.05150000      10.70100000 
       9.80925000      16.94325000      11.59275000 
      10.70100000      17.83500000      10.70100000 
      11.59275000      18.72675000      11.59275000 
       3.56700000       8.91750000      12.48450000 
       4.45875000       9.80925000      13.37625000 
       5.35050000      10.70100000      12.48450000 
       6.24225000      11.59275000      13.37625000 
       7.13400000      12.48450000      12.48450000 
       8.02575000      13.37625000      13.37625000 
       8.91750000      14.26800000      12.48450000 
       9.80925000      15.15975000      13.37625000 
      10.70100000      16.05150000      12.48450000 
      11.59275000      16.94325000      13.37625000 
      12.48450000      17.83500000      12.48450000 
      13.37625000      18.72675000      13.37625000 
       5.35050000       8.91750000      14.26800000 
       6.24225000       9.80925000      15.15975000 
       7.13400000      10.70100000      14.26800000 
       8.02575000      11.59275000      15.15975000 
       8.91750000      12.48450000      14.26800000 
       9.80925000      13.37625000      15.15975000 
      10.70100000      14.26800000      14.26800000 
      11.59275000      15.15975000      15.15975000 
      12.48450000      16.05150000      14.26800000 
      13.37625000      16.94325000      15.15975000 
      14.26800000      17.83500000      14.26800000 
      15.15975000      18.72675000      15.15975000 
       7.13400000       8.91750000      16.05150000 
       8.02575000       9.80925000      16.94325000 
       8.91750000      10.70100000      16.05150000 
       9.80925000      11.59275000      16.94325000 
      10.70100000      12.48450000      16.05150000 
      11.59275000      13.37625000      16.94325000 
      12.48450000      14.26800000      16.05150000 
      13.37625000      15.15975000      16.94325000 
      14.26800000      16.05150000      16.05150000 
      15.15975000      16.94325000      16.94325000 
      16.05150000      17.83500000      16.05150000 
      16.94325000      18.72675000      16.94325000 
       8.91750000       8.91750000      17.83500000 
       9.80925000       9.80925000      18.72675000 
      10.70100000      10.70100000      17.83500000 
      11.59275000      11.59275000      18.72675000 
      12.48450000      12.48450000      17.83500000 
      13.37625000      13.37625000      18.72675000 
      14.26800000      14.26800000      17.83500000 
      15.15975000      15.15975000      18.72675000 
      16.05150000      16.05150000      17.83500000 
      16.94325000      16.94325000      18.72675000 
      17.83500000      17.83500000      17.83500000 
      18.72675000      18.72675000      18.72675000 
