0.000000000000000000e+00 1.070100000000000051e+01 1.070100000000000051e+01
1.070100000000000051e+01 0.000000000000000000e+00 1.070100000000000051e+01
1.070100000000000051e+01 1.070100000000000051e+01 0.000000000000000000e+00
